"Id","Value"
6054x,0.782498163361
6054y,0.496141931626
6055x,0.988935378682
6055y,-0.0923397719444
6056x,-0.750380974223
6056y,0.64849664712
6057x,0.810260615274
6057y,-0.614610116204
6058x,0.380828417155
6058y,1.02148977509
6059x,-0.808738452304
6059y,0.589711597666
6060x,0.759554990749
6060y,0.586938059657
6061x,0.564182162138
6061y,0.879559148881
6062x,-0.122589260485
6062y,0.996482259296
6063x,-0.904624570442
6063y,-0.21222339202
6064x,-0.107676445069
6064y,0.940358390708
6065x,-0.335307578563
6065y,-0.944723842049
6066x,0.492711403316
6066y,-0.792517601308
6067x,0.119494890541
6067y,-0.946915900573
6068x,-0.905546704552
6068y,-0.247613221478
6069x,0.0821909270111
6069y,-0.988061207306
6070x,-0.976234670177
6070y,-0.0693624013239
6071x,0.992789820607
6071y,-0.329267194482
6072x,0.370352747146
6072y,-0.865005009056
6073x,-0.11492685368
6073y,0.994089953535
6074x,0.0774797003452
6074y,-1.00791931483
6075x,0.632635757617
6075y,-0.709989910319
6076x,0.72088920013
6076y,-0.650414047325
6077x,0.528116779855
6077y,-0.815581359206
6078x,-1.00650378426
6078y,-0.0211192752495
6079x,0.791077459541
6079y,0.449373893364
6080x,-1.0558027797
6080y,0.183247097201
6081x,1.02898858843
6081y,0.0406133395592
6082x,0.797902714141
6082y,-0.593572335083
6083x,0.619776066044
6083y,-0.780165161764
6084x,0.363924058395
6084y,-0.814738190492
6085x,0.975651827571
6085y,0.0755529529667
6086x,0.924667927896
6086y,0.384077669342
6087x,-1.02742682562
6087y,0.00950772656685
6088x,-0.5133933715
6088y,-0.912396788859
6089x,-0.57526365432
6089y,0.774569611749
6090x,-0.292051728585
6090y,-0.981162371126
6091x,1.03063577434
6091y,-0.139750108207
6092x,1.03952509382
6092y,-0.122891764258
6093x,0.241282124133
6093y,-0.926925961463
6094x,-0.0610141432282
6094y,-1.05751706854
6095x,-0.882632763301
6095y,-0.440253253613
6096x,0.832045465375
6096y,-0.500829152647
6097x,-0.6709345341
6097y,-0.712029575554
6098x,-0.322992914819
6098y,-0.972520946325
6099x,0.806955254433
6099y,0.475039069286
6100x,-1.04707267026
6100y,0.0129710559417
6101x,1.04705129157
6101y,-0.0560211777815
6102x,1.12457099023
6102y,-0.061643171227
6103x,-0.653039699624
6103y,0.702819313239
6104x,-1.01994954798
6104y,0.170129672742
6105x,0.284689762167
6105y,-0.870903053967
6106x,-0.625646726991
6106y,-0.73732321786
6107x,-0.898825871841
6107y,0.496527805916
6108x,0.115615406184
6108y,1.06151085835
6109x,0.776476432366
6109y,0.508247829613
6110x,0.28614530386
6110y,-0.86558750123
6111x,0.940263856827
6111y,-0.380391619217
6112x,-0.610072142507
6112y,-0.795451399377
6113x,-0.527215158718
6113y,0.831339351415
6114x,-0.345941421897
6114y,0.839623371206
6115x,0.191247706986
6115y,-0.931416598388
6116x,0.407947391179
6116y,-0.853501137303
6117x,0.203341723411
6117y,-0.877838889572
6118x,-0.219228066626
6118y,-1.02810536738
6119x,-0.0168180435618
6119y,1.0699233543
6120x,0.816466920074
6120y,0.419678981859
6121x,0.481885100032
6121y,0.918969754408
6122x,0.60306670611
6122y,-0.749813425583
6123x,-0.310203870581
6123y,-1.05226837524
6124x,-0.766272507966
6124y,-0.509987355725
6125x,-0.824386021354
6125y,-0.473294277817
6126x,0.0902418887683
6126y,1.04627203944
6127x,-0.701805043577
6127y,0.690804596793
6128x,0.964794029744
6128y,-0.369322548344
6129x,0.990298237661
6129y,0.0555849641132
6130x,1.04702246824
6130y,0.0234335626912
6131x,0.923510647333
6131y,0.214003023725
6132x,0.327656607672
6132y,1.00380858777
6133x,0.910831447104
6133y,-0.555371960001
6134x,-0.34201303428
6134y,-0.984249253938
6135x,-0.46207107339
6135y,-0.943842779487
6136x,1.03902884067
6136y,-0.158758797136
6137x,1.04900017808
6137y,-0.147190366825
6138x,-0.303417365935
6138y,0.864187943511
6139x,-0.193761165041
6139y,0.911832692566
6140x,-0.0210557227221
6140y,-1.02038196082
6141x,0.652311406342
6141y,0.704125144604
6142x,-0.613649597191
6142y,-0.726625884974
6143x,0.155855110346
6143y,-0.999928252591
6144x,0.545242240228
6144y,-0.825863785063
6145x,0.540859514962
6145y,-0.809733777339
6146x,0.872507576267
6146y,-0.511950140984
6147x,-0.467675106029
6147y,-0.94701255784
6148x,1.04991472535
6148y,-0.0258163156634
6149x,-0.0634297800363
6149y,-1.09202708507
6150x,0.828713000331
6150y,-0.556959617342
6151x,1.04181136504
6151y,0.0980643881563
6152x,-0.38039479269
6152y,0.85832431904
6153x,-0.265866485545
6153y,-1.0033718066
6154x,1.00767858433
6154y,0.0343590396662
6155x,1.0116819545
6155y,-0.28786731264
6156x,0.57619518144
6156y,0.622299317153
6157x,0.0432061757828
6157y,-0.999473803437
6158x,1.03301863569
6158y,-0.222685751611
6159x,-0.946102535922
6159y,-0.171930052712
6160x,-0.945981763506
6160y,-0.111113773809
6161x,-0.894736666937
6161y,-0.321129614289
6162x,-0.869455882668
6162y,-0.326306126754
6163x,-1.06423318811
6163y,0.0503225324955
6164x,0.848991313807
6164y,-0.537260649653
6165x,-0.0273488119259
6165y,1.03055508277
6166x,-0.113470422459
6166y,-1.06533627531
6167x,-0.990052658279
6167y,-0.105227642843
6168x,1.04207888845
6168y,0.0894473305229
6169x,0.74602031803
6169y,-0.635960995322
6170x,-0.96595409557
6170y,-0.103319891968
6171x,-0.859726856226
6171y,-0.300261014533
6172x,1.01165960102
6172y,0.017414337041
6173x,0.614915587734
6173y,-0.756157321749
6174x,-0.446884423431
6174y,0.810001415131
6175x,-0.899884385403
6175y,-0.277079896176
6176x,0.47352870826
6176y,-0.786700775177
6177x,0.322447870103
6177y,-0.869377094066
6178x,-0.833539454079
6178y,-0.370475963263
6179x,0.758644724076
6179y,-0.652049282431
6180x,-0.304464520369
6180y,0.868943923962
6181x,-0.609950293286
6181y,-0.834303448189
6182x,-1.01541883748
6182y,-0.135760324889
6183x,0.112498601759
6183y,-0.975732604054
6184x,-1.07364321223
6184y,0.195660740808
6185x,0.358348324864
6185y,-0.879644816415
6186x,-0.780518450291
6186y,-0.582956107311
6187x,-0.672554572127
6187y,0.67515658158
6188x,0.0895485831018
6188y,-0.981052345944
6189x,1.03660574622
6189y,-0.277248394343
6190x,0.378136721452
6190y,1.00290030231
6191x,-0.738404727184
6191y,-0.670599424265
6192x,0.604364816504
6192y,-0.721336585097
6193x,0.484086166538
6193y,0.913298938897
6194x,0.982359750883
6194y,-0.259668545655
6195x,0.668687465427
6195y,-0.609750764669
6196x,-0.337418327748
6196y,-1.01459088294
6197x,0.592728010577
6197y,0.83705041765
6198x,1.03891900901
6198y,-0.196247534081
6199x,1.05219174842
6199y,-0.0784092257429
6200x,-1.01320703368
6200y,-0.0372414677664
6201x,-0.0723570943197
6201y,-1.06176623482
6202x,1.05224495797
6202y,-0.146092847799
6203x,0.0612611460781
6203y,-1.0670322935
6204x,-0.0880541662387
6204y,-1.05252380873
6205x,1.03806706755
6205y,-0.159483760542
6206x,0.194549409128
6206y,-0.952347355584
6207x,-0.640321867813
6207y,-0.769596373109
6208x,-0.821734901669
6208y,0.59719035787
6209x,-1.02724899671
6209y,0.250308555458
6210x,0.682460354209
6210y,0.679004670661
6211x,0.986474312328
6211y,0.171452525117
6212x,-0.349743481088
6212y,-0.935077232922
6213x,-1.01865648322
6213y,-0.023982013815
6214x,1.01839318644
6214y,0.085527241036
6215x,0.751578646631
6215y,0.550330230143
6216x,-0.376216909622
6216y,-0.973236968529
6217x,0.669366648405
6217y,0.717027794349
6218x,1.02702823181
6218y,-0.172504743348
6219x,1.06736819017
6219y,-0.0553420256582
6220x,-0.997622618521
6220y,-0.10657634091
6221x,-0.107983435856
6221y,0.965728223092
6222x,-0.834938194154
6222y,-0.413861787738
6223x,-0.786946070259
6223y,-0.455257936781
6224x,-0.835038074446
6224y,-0.402129640682
6225x,0.869648839249
6225y,0.352937173907
6226x,-0.660693634471
6226y,0.693873552911
6227x,-0.845134914133
6227y,-0.295110527851
6228x,0.503965021906
6228y,-0.795829674315
6229x,-0.264584666777
6229y,0.910737220995
6230x,-0.459088007998
6230y,-0.946930884503
6231x,-0.569433185996
6231y,-0.842297816248
6232x,-1.06088976827
6232y,0.0815631715854
6233x,-0.10038413239
6233y,-0.976795007764
6234x,-0.479828677243
6234y,-0.946052554632
6235x,-0.0891840689942
6235y,-1.0600782341
6236x,0.263210385821
6236y,-0.904330070036
6237x,-0.158787134852
6237y,-1.06458688864
6238x,-1.0598962434
6238y,0.0755559767666
6239x,-0.509093533377
6239y,-0.956342698314
6240x,-0.211218838052
6240y,-1.04858103223
6241x,0.432634551045
6241y,-0.808366528759
6242x,-0.946146714006
6242y,0.399909173302
6243x,-0.281488467301
6243y,-1.00723592682
6244x,-0.734749149945
6244y,-0.636538960659
6245x,0.993073803646
6245y,0.0936466870006
6246x,-0.185311466893
6246y,-1.05359081403
6247x,-0.754389326193
6247y,-0.603005312276
6248x,0.676426426061
6248y,-0.684947772519
6249x,-0.670326682612
6249y,0.664253839634
6250x,-1.06819498931
6250y,0.163055274291
6251x,-1.05624282233
6251y,0.184046378687
6252x,-1.06946090836
6252y,0.101335811174
6253x,-0.300886099851
6253y,0.881157614089
6254x,1.00635036508
6254y,-0.244893791353
6255x,-0.667353672102
6255y,-0.730606666947
6256x,0.832072784238
6256y,-0.526243648032
6257x,0.901508022471
6257y,0.266746776849
6258x,-0.897192335892
6258y,-0.254491516704
6259x,0.0744617099219
6259y,1.04719999869
6260x,-1.01567788426
6260y,0.0321289493884
6261x,0.0638956288267
6261y,-0.993741387819
6262x,-0.662764685255
6262y,-0.777959824471
6263x,-0.438451777005
6263y,-0.906208877333
6264x,-0.763480605034
6264y,-0.555873638066
6265x,0.302076367628
6265y,-0.881858601001
6266x,-0.0260032570019
6266y,-1.03945095369
6267x,0.198094745863
6267y,-0.965463111037
6268x,0.905801246012
6268y,-0.466572441821
6269x,0.639114467157
6269y,-0.716825444057
6270x,1.01306688966
6270y,-0.405732985206
6271x,0.0627395608618
6271y,1.07350416321
6272x,-0.712438559287
6272y,-0.739353332867
6273x,-0.240380093962
6273y,-0.931028910919
6274x,-0.783586581524
6274y,-0.564084504951
6275x,-0.507119562147
6275y,0.77466645497
6276x,-0.848183391632
6276y,-0.442677772417
6277x,-0.556973270577
6277y,-0.839001549728
6278x,0.364877074884
6278y,-0.837256174461
6279x,0.368632094484
6279y,-0.833765085851
6280x,-0.709161958249
6280y,-0.600558699683
6281x,0.574774399699
6281y,-0.742121603976
6282x,0.376098325624
6282y,-0.811714840435
6283x,-0.186429596201
6283y,-1.02955258226
6284x,0.991593553885
6284y,0.142397636237
6285x,-0.840360619247
6285y,-0.477020698883
6286x,-0.952453504077
6286y,0.455085637299
6287x,-0.0805659205294
6287y,-1.03431989132
6288x,0.737240006555
6288y,-0.52403801535
6289x,0.362024296006
6289y,-0.848726343882
6290x,-0.982395870676
6290y,0.411475405302
6291x,0.910690888317
6291y,-0.416014078432
6292x,-0.810502976349
6292y,0.60270713042
6293x,-0.721253229982
6293y,-0.719338344508
6294x,-0.934526490021
6294y,0.475439683882
6295x,0.138928104159
6295y,1.06780433422
6296x,-0.756153404636
6296y,-0.631096663128
6297x,-0.367030626884
6297y,-1.02115871984
6298x,0.983923802149
6298y,0.194488258761
6299x,1.04755638043
6299y,-0.1980878579
6300x,-1.0231481693
6300y,-0.00731126154861
6301x,-0.301491670401
6301y,-0.953037876142
6302x,0.863352949331
6302y,0.440302838285
6303x,0.939124541151
6303y,0.318914930379
6304x,-0.838001838211
6304y,-0.359067354913
6305x,-1.03882123499
6305y,0.11222511576
6306x,0.971437213662
6306y,0.114479911737
6307x,0.0371475086611
6307y,-1.07324220047
6308x,-0.951460695943
6308y,-0.146999934841
6309x,-1.05244947499
6309y,-0.10790917803
6310x,0.775112273539
6310y,0.518393684609
6311x,1.02222143451
6311y,-0.307515995835
6312x,-1.03276102078
6312y,-0.0201485996791
6313x,0.778865766712
6313y,-0.629160177049
6314x,0.993342042585
6314y,0.112284885134
6315x,-0.314960928702
6315y,-0.999283788053
6316x,-0.0173123582208
6316y,-1.04523939956
6317x,0.186488900344
6317y,-0.905662756487
6318x,-0.0788084906624
6318y,-1.09357361159
6319x,0.542563253806
6319y,0.857681122007
6320x,-0.823773760769
6320y,-0.416256385753
6321x,0.527387967665
6321y,-0.804266743224
6322x,-1.00378148208
6322y,0.121076127206
6323x,-1.03541667752
6323y,-0.0556546668512
6324x,0.0303906030591
6324y,-1.02019722059
6325x,0.598319637479
6325y,-0.685768811405
6326x,0.238380243629
6326y,1.0601858039
6327x,0.439764772291
6327y,-0.812244116058
6328x,0.635927748053
6328y,-0.715006316527
6329x,0.935328374334
6329y,-0.489143404585
6330x,-0.503074549752
6330y,-0.889359930579
6331x,0.955194342231
6331y,0.175198040361
6332x,1.0627667222
6332y,0.00326748272033
6333x,-0.800988013689
6333y,-0.476837653863
6334x,1.04212922727
6334y,-0.249236418273
6335x,-0.156107651899
6335y,-1.07728779599
6336x,0.676701082957
6336y,0.67218955637
6337x,0.82572138117
6337y,-0.543228414672
6338x,-0.82958432789
6338y,-0.445458445188
6339x,-0.499405033403
6339y,0.827154083143
6340x,0.769754094628
6340y,-0.621654548626
6341x,0.976529402976
6341y,-0.476579468029
6342x,-0.61531525166
6342y,-0.786710791139
6343x,-0.794097976831
6343y,-0.295344046847
6344x,-0.123470378353
6344y,1.01042054143
6345x,0.919355484037
6345y,-0.388372120146
6346x,0.221141433954
6346y,-0.90834903327
6347x,0.0146740512928
6347y,-1.06043648976
6348x,-0.348496013115
6348y,-1.01430157124
6349x,-0.29358427145
6349y,-1.00351051891
6350x,1.01018864835
6350y,0.052777370193
6351x,-0.546268390769
6351y,0.808393248029
6352x,-0.850774470603
6352y,-0.278150944773
6353x,0.813047604656
6353y,-0.649275796896
6354x,-0.457992222569
6354y,-0.938477436606
6355x,-0.986240566348
6355y,-0.0770866460503
6356x,-0.172879555448
6356y,1.00471846887
6357x,0.40045829972
6357y,-0.845018657236
6358x,0.750640517419
6358y,-0.646638202881
6359x,-0.892475505701
6359y,-0.201115413558
6360x,0.0865421696636
6360y,-1.0250535262
6361x,-0.267798248646
6361y,0.929941003861
6362x,-1.01501939456
6362y,-0.0220727089519
6363x,-0.835688802536
6363y,-0.349326320984
6364x,-0.255794150671
6364y,0.913792259776
6365x,0.902208663241
6365y,-0.47625426394
6366x,-0.476229118569
6366y,-0.908954432222
6367x,0.804849031964
6367y,0.45917971851
6368x,0.268210632172
6368y,1.04283617424
6369x,-0.794965734
6369y,-0.480058993087
6370x,-1.02338674372
6370y,0.156839594977
6371x,0.27270513821
6371y,1.0527917444
6372x,0.756305717621
6372y,0.562452666929
6373x,-0.659758186608
6373y,-0.789488112632
6374x,-0.837116310865
6374y,-0.33913995811
6375x,-0.788134923026
6375y,-0.581486233126
6376x,-0.990464030251
6376y,-0.0906370444103
6377x,0.927082663878
6377y,-0.223335205818
6378x,1.06000315052
6378y,-0.181033587526
6379x,-1.0350128143
6379y,0.152664487659
6380x,0.689593431804
6380y,-0.762983743983
6381x,-0.558577270596
6381y,0.779355399518
6382x,0.110097373634
6382y,1.01802238413
6383x,-0.32936246351
6383y,0.881470280076
6384x,-0.702056696811
6384y,-0.688969797163
6385x,0.59778432454
6385y,-0.716701694331
6386x,1.02652640708
6386y,-0.0624253114354
6387x,-0.0279825509945
6387y,-1.00315996858
6388x,0.0236557932471
6388y,-1.01454504665
6389x,-1.02723448817
6389y,0.0234904396803
6390x,-0.518562009799
6390y,-0.909845054836
6391x,1.02446965732
6391y,-0.132948747117
6392x,0.67758364104
6392y,-0.691025648495
6393x,0.116599593284
6393y,-0.984209287374
6394x,-0.617809597076
6394y,-0.758539461065
6395x,-0.97264848145
6395y,0.409566339722
6396x,0.610846750306
6396y,-0.762693803613
6397x,1.0421683666
6397y,-0.175666813888
6398x,-0.0992655395615
6398y,0.982476683196
6399x,-0.355365808283
6399y,-1.01437525243
6400x,-1.01076003753
6400y,-0.0734996975275
6401x,-0.00830381727197
6401y,-1.01505192489
6402x,0.700446211732
6402y,0.648710807182
6403x,-1.00610738018
6403y,0.307352528229
6404x,-1.02187625274
6404y,0.241493423304
6405x,0.852490545262
6405y,0.314933047502
6406x,0.335851050637
6406y,1.02405359859
6407x,0.555406156641
6407y,0.894757387722
6408x,-0.819808915365
6408y,-0.363476991883
6409x,0.830097450697
6409y,-0.480444533152
6410x,-1.08499104147
6410y,0.0943835138197
6411x,-0.228436280382
6411y,0.943397648512
6412x,0.956858052094
6412y,-0.303079442232
6413x,0.952283332396
6413y,0.0921766263791
6414x,-0.162791420357
6414y,-1.06150595272
6415x,-0.951851726274
6415y,0.316679174692
6416x,1.02595068011
6416y,0.00641110609261
6417x,-0.574458517838
6417y,-0.75626368205
6418x,-0.865004225471
6418y,-0.377018234773
6419x,-0.202560725381
6419y,-1.06464612926
6420x,-0.0668966987834
6420y,-1.07097410533
6421x,0.87327483964
6421y,-0.50916914723
6422x,0.692990155258
6422y,-0.711519626189
6423x,-0.986522430827
6423y,0.277960769762
6424x,-1.02659944368
6424y,-0.0111911328884
6425x,1.0134099633
6425y,-0.211400926162
6426x,0.0408976647632
6426y,-1.01124417518
6427x,-0.976650075094
6427y,0.331972763649
6428x,0.600224356289
6428y,0.792656526463
6429x,0.90235447327
6429y,-0.369864244434
6430x,-0.667979099826
6430y,0.732687287155
6431x,-0.737810881019
6431y,-0.636804522076
6432x,-1.05231644195
6432y,0.051835337431
6433x,0.550053942694
6433y,-0.753414240814
6434x,1.01726660115
6434y,-0.222318264857
6435x,-0.747965279931
6435y,-0.467329886966
6436x,-1.00911594835
6436y,-0.0424901139742
6437x,-0.991737072787
6437y,-0.051156781038
6438x,0.407152266797
6438y,-0.851793427422
6439x,1.03736806256
6439y,-0.182469136636
6440x,-0.969518723025
6440y,0.365731615485
6441x,-0.904738726317
6441y,0.463266453487
6442x,-0.740936782436
6442y,0.666039630499
6443x,-0.28805805298
6443y,-0.937442406607
6444x,-0.221232089792
6444y,0.903516299369
6445x,0.76251035288
6445y,0.546467901531
6446x,0.615798840665
6446y,0.687304631518
6447x,0.150935313293
6447y,-0.950028163088
6448x,1.03957358028
6448y,-0.104204798736
6449x,-0.474442550019
6449y,-0.913769371277
6450x,0.253424075197
6450y,1.03976263131
6451x,-0.510307118604
6451y,-0.903073605022
6452x,0.172811920947
6452y,-0.946122768818
6453x,1.03798474679
6453y,-0.0362021464338
6454x,-0.962406612668
6454y,-0.101839718476
6455x,-0.8174478809
6455y,-0.469360447538
6456x,-0.176754517144
6456y,-1.01835015158
6457x,0.516372799656
6457y,-0.806851191318
6458x,0.877423114792
6458y,0.33202063095
6459x,0.645941201917
6459y,-0.687359848061
6460x,-1.01476837491
6460y,-0.114049472774
6461x,0.726946878934
6461y,-0.673727253265
6462x,0.682543359907
6462y,0.692617559138
6463x,0.989315367484
6463y,0.106249028146
6464x,-0.883368849309
6464y,0.488152866476
6465x,1.0903013173
6465y,-0.0941115051802
6466x,0.029960792946
6466y,1.0281523986
6467x,0.878152102772
6467y,-0.515315226246
6468x,0.36075567776
6468y,-0.845186846349
6469x,0.284678927448
6469y,-0.926829276268
6470x,0.369496779417
6470y,1.04728841436
6471x,-0.0739118251521
6471y,-1.10961747446
6472x,-0.387684182319
6472y,0.863031839492
6473x,-0.617713686602
6473y,-0.824225683576
6474x,-0.0798677943745
6474y,-1.06975220372
6475x,-0.857856920776
6475y,-0.287615208094
6476x,-0.148267943899
6476y,-1.03896639036
6477x,-0.234522764273
6477y,0.896013240483
6478x,0.84407137744
6478y,0.424679741103
6479x,-0.0475575251778
6479y,-1.06596020397
6480x,0.233732571753
6480y,1.0491982766
6481x,0.633606943911
6481y,-0.711529318161
6482x,-0.680941041477
6482y,-0.748693141036
6483x,0.889031286518
6483y,-0.44164261294
6484x,-0.518215061789
6484y,-0.865957716722
6485x,-0.620230358663
6485y,-0.808279026517
6486x,-0.0605623359653
6486y,1.0064415969
6487x,0.94245108464
6487y,-0.419746270242
6488x,-0.318829586463
6488y,-1.01317122767
6489x,-0.742353381054
6489y,-0.633122493202
6490x,-0.301821750994
6490y,-1.0321305249
6491x,0.228500513632
6491y,1.05054934714
6492x,0.0150372047201
6492y,1.01742885545
6493x,-0.000248197014053
6493y,1.04208191477
6494x,0.694238500311
6494y,-0.69232998793
6495x,-0.420758527141
6495y,-0.96871768181
6496x,-0.102352443442
6496y,-1.06961028565
6497x,-1.04471781556
6497y,0.272262325594
6498x,0.755076160547
6498y,-0.595555368165
6499x,-0.732333473367
6499y,-0.626714376888
6500x,0.67805991768
6500y,-0.685274625714
6501x,-0.825327910901
6501y,0.531688234013
6502x,0.00885345146029
6502y,-1.05970609583
6503x,0.813272179249
6503y,-0.518531594106
6504x,-0.0352657417334
6504y,-1.05605134438
6505x,-0.61281582667
6505y,0.758023803021
6506x,0.355702148196
6506y,-0.88115065647
6507x,-0.976955417493
6507y,-0.133152048936
6508x,0.423545191337
6508y,0.963871648544
6509x,-0.726543861758
6509y,-0.649654040363
6510x,-0.664308506633
6510y,0.747343678973
6511x,0.995046929229
6511y,-0.00956928242238
6512x,-0.841904804
6512y,-0.317863159639
6513x,-0.0589095658774
6513y,1.02156078134
6514x,0.125414733287
6514y,-0.905341122921
6515x,-0.415796717473
6515y,0.837135179919
6516x,-0.0561778870724
6516y,1.02262904346
6517x,-0.596154779134
6517y,0.766359924543
6518x,0.551594479998
6518y,-0.779195597778
6519x,0.865853595405
6519y,-0.502219603661
6520x,-0.997432238493
6520y,-0.0951868556099
6521x,0.167613457577
6521y,-0.922558338234
6522x,0.310966704887
6522y,-0.859642489963
6523x,0.991032428424
6523y,0.109543626723
6524x,-0.220079710744
6524y,0.95052677764
6525x,-0.671176248167
6525y,-0.727267409373
6526x,-0.876762978734
6526y,-0.403339946767
6527x,-0.747308224288
6527y,-0.642696926752
6528x,-0.312612342965
6528y,-0.996392757035
6529x,0.859481585058
6529y,-0.496738825186
6530x,1.0054444223
6530y,0.0908751925305
6531x,-0.734699268662
6531y,-0.63081316169
6532x,0.682973272442
6532y,-0.66515771064
6533x,0.828412491663
6533y,-0.609787554142
6534x,1.00387639625
6534y,-0.207481236539
6535x,-0.347452608218
6535y,0.864258358035
6536x,0.382517277733
6536y,-0.852335470432
6537x,-0.362852738225
6537y,-1.01087641578
6538x,-1.00152144174
6538y,0.335122431691
6539x,0.530357719169
6539y,-0.848362876661
6540x,-0.121317638995
6540y,-1.05725067322
6541x,0.551699870189
6541y,-0.779827399839
6542x,0.928415347898
6542y,-0.407423565729
6543x,0.708032387751
6543y,0.659703908255
6544x,-0.297567195475
6544y,-1.01045495723
6545x,0.784832787648
6545y,0.584967008161
6546x,-0.774601850289
6546y,-0.491575987334
6547x,0.465789180428
6547y,-0.823376823798
6548x,0.979664831261
6548y,0.0927197506355
6549x,0.159812763782
6549y,-0.953169534934
6550x,-0.521606001711
6550y,-0.845891977102
6551x,0.553041784638
6551y,0.828224429911
6552x,0.867235393599
6552y,-0.462250417641
6553x,0.837954314277
6553y,0.448925983523
6554x,-1.0319474161
6554y,0.278155677578
6555x,0.746891083474
6555y,-0.583672995191
6556x,-0.426514555495
6556y,0.819137073828
6557x,-0.996310328787
6557y,0.134811094006
6558x,-0.248387462449
6558y,-1.02240294709
6559x,-1.0133464046
6559y,0.117158064674
6560x,-0.85994453186
6560y,-0.482198276709
6561x,0.502668198226
6561y,0.892462940959
6562x,0.736505701561
6562y,-0.618826072772
6563x,0.452466754527
6563y,-0.752838924902
6564x,0.295451636399
6564y,-0.865522579373
6565x,0.0630445095744
6565y,1.07713865866
6566x,-0.536560006976
6566y,-0.852116688258
6567x,-1.05927575088
6567y,0.178876257326
6568x,0.687453448867
6568y,0.6195148962
6569x,-0.817812024583
6569y,0.61216328632
6570x,-0.976019497734
6570y,0.369487297748
6571x,0.0616445052686
6571y,-0.998885902701
6572x,0.949445845465
6572y,-0.421651048101
6573x,-0.802941512162
6573y,-0.401257765968
6574x,-0.630761272765
6574y,-0.81309078884
6575x,0.431242750763
6575y,-0.793478110625
6576x,0.988779710309
6576y,-0.388604552968
6577x,-0.609577044706
6577y,0.708452623079
6578x,1.05427767409
6578y,-0.297387216917
6579x,0.213727268793
6579y,-0.931863281491
6580x,-0.844342194601
6580y,-0.485107112821
6581x,0.027971549127
6581y,-1.02804018237
6582x,-1.06240730428
6582y,0.106042804629
6583x,0.259576502033
6583y,-0.863544963203
6584x,0.895366513274
6584y,0.300083974607
6585x,0.979565347553
6585y,-0.364405277137
6586x,-0.77357940912
6586y,-0.453520659076
6587x,-0.458919551245
6587y,-0.930499502208
6588x,-0.828601474339
6588y,0.550387421548
6589x,-0.624876319727
6589y,-0.79827748852
6590x,0.231067834825
6590y,-0.905769033339
6591x,-0.339877739363
6591y,-0.921810297549
6592x,-0.67834218599
6592y,-0.834000106434
6593x,-0.77000552153
6593y,-0.517984625745
6594x,1.03205593183
6594y,-0.164475194445
6595x,0.936107747967
6595y,-0.419691206946
6596x,-0.669476587354
6596y,-0.718754008737
6597x,0.217664872333
6597y,-0.873217755939
6598x,0.338331920546
6598y,1.01432969585
6599x,0.438650108819
6599y,0.955613497486
