"Id","Value"
6069x,0.0718548340745
6069y,-1.0068197625
6070x,-0.982552258653
6070y,-0.0648787705025
6071x,1.00879842892
6071y,-0.281601666033
6072x,0.345748129312
6072y,-0.854459435965
6073x,-0.0995364790664
6073y,1.003611885
6074x,0.0619672467853
6074y,-1.01785142929
6075x,0.599038888776
6075y,-0.754143101441
6076x,0.729018528607
6076y,-0.625556669582
6077x,0.599229761523
6077y,-0.76470118018
6078x,-1.02471355781
6078y,-0.0221319721383
6079x,0.831273011865
6079y,0.490816068981
6080x,-1.04581935355
6080y,0.178713240807
6081x,0.996684432994
6081y,-0.0225120849077
6082x,0.756657319532
6082y,-0.626930509128
6083x,0.621442158752
6083y,-0.75870493224
6084x,0.329974686826
6084y,-0.814768269619
6085x,1.00127505412
6085y,0.0899620778237
6086x,0.848355736863
6086y,0.389938439046
6087x,-1.00876154026
6087y,0.0403281154781
6088x,-0.51484302394
6088y,-0.917372047149
6089x,-0.564320012314
6089y,0.76831655908
6090x,-0.277845559126
6090y,-1.0069013916
6091x,0.963198591359
6091y,-0.235708718242
6092x,1.0573485765
6092y,-0.100898147951
6093x,0.246994954116
6093y,-0.909172530891
6094x,-0.0498696382736
6094y,-1.05420275462
6095x,-0.888806330259
6095y,-0.47993611657
6096x,0.852455295777
6096y,-0.489432352884
6097x,-0.667454925238
6097y,-0.762435710548
6098x,-0.302665418183
6098y,-0.981648225368
6099x,0.833066043773
6099y,0.484986890165
6100x,-1.06119787196
6100y,0.00138255437432
6101x,0.988804404428
6101y,-0.139957648623
6102x,1.04598369006
6102y,-0.0415947613973
6103x,-0.684225369304
6103y,0.667399055656
6104x,-1.02553325841
6104y,0.160452070289
6105x,0.273403410515
6105y,-0.860735495266
6106x,-0.6417000432
6106y,-0.776534204307
6107x,-0.898725059416
6107y,0.491708465388
6108x,0.103816038223
6108y,1.05387004298
6109x,0.786850486431
6109y,0.550595502303
6110x,0.320857817485
6110y,-0.869067158019
6111x,0.92078398498
6111y,-0.412602008697
6112x,-0.618181239813
6112y,-0.827523905385
6113x,-0.539453625341
6113y,0.802469078899
6114x,-0.338587887837
6114y,0.845107259339
6115x,0.13970061926
6115y,-0.980003184087
6116x,0.398545648167
6116y,-0.870996438801
6117x,0.179332969101
6117y,-0.887251562597
6118x,-0.222432253724
6118y,-1.07779108208
6119x,-0.0510309628436
6119y,1.00133024055
6120x,0.861440158255
6120y,0.452139816668
6121x,0.467776600102
6121y,0.924544120643
6122x,0.521848623402
6122y,-0.820571013316
6123x,-0.315279928145
6123y,-1.06338492733
6124x,-0.760974730542
6124y,-0.594161435151
6125x,-0.815510132383
6125y,-0.476294151686
6126x,0.0821532046555
6126y,1.0395878514
6127x,-0.66955518235
6127y,0.681217603475
6128x,0.961928234876
6128y,-0.389460936023
6129x,0.986464445997
6129y,-0.00186882554058
6130x,0.995288093654
6130y,-0.0214628679956
6131x,0.957046908309
6131y,0.20600707508
6132x,0.324157857821
6132y,0.96637621187
6133x,0.891353281781
6133y,-0.538739247313
6134x,-0.343758045092
6134y,-0.979966173181
6135x,-0.4471258456
6135y,-0.932700558938
6136x,0.999078695694
6136y,-0.211986245578
6137x,1.02356722505
6137y,-0.14827488924
6138x,-0.326476888379
6138y,0.811696147904
6139x,-0.178344182574
6139y,0.940279960058
6140x,-0.0327455729364
6140y,-1.04805849073
6141x,0.651040086841
6141y,0.70732762627
6142x,-0.624819565826
6142y,-0.749478551939
6143x,0.141505299186
6143y,-0.97399673881
6144x,0.488650847414
6144y,-0.806809999425
6145x,0.577364965625
6145y,-0.806680525633
6146x,0.884262597125
6146y,-0.480959754767
6147x,-0.485885727446
6147y,-0.957113657764
6148x,0.983623913357
6148y,-0.0900872147303
6149x,-0.0568870083802
6149y,-1.07403261371
6150x,0.804785217271
6150y,-0.540260023612
6151x,0.990719792787
6151y,0.0564473131606
6152x,-0.391363287099
6152y,0.868476297361
6153x,-0.25859270503
6153y,-1.02604682288
6154x,0.986452052078
6154y,0.00301276237778
6155x,1.02258968077
6155y,-0.244938406098
6156x,0.680526203616
6156y,0.677046744558
6157x,0.0736698915047
6157y,-1.00122689699
6158x,0.964523856341
6158y,-0.283912589584
6159x,-0.937946831986
6159y,-0.163418764063
6160x,-0.957195733145
6160y,-0.140031666608
6161x,-0.859365060526
6161y,-0.268294538931
6162x,-0.859485008048
6162y,-0.336947129419
6163x,-1.05006205915
6163y,0.0315461079009
6164x,0.873243757985
6164y,-0.491469388625
6165x,-0.0159868536
6165y,1.03063335083
6166x,-0.156469035311
6166y,-1.09879640379
6167x,-0.985550886095
6167y,-0.105391099692
6168x,1.00303540827
6168y,0.0649589894345
6169x,0.747942699334
6169y,-0.632016639839
6170x,-0.949014851931
6170y,-0.0832711173681
6171x,-0.866174570017
6171y,-0.324447516524
6172x,1.01036636805
6172y,0.0162287241764
6173x,0.670968368616
6173y,-0.721052279677
6174x,-0.440141520382
6174y,0.822628361709
6175x,-0.844202339636
6175y,-0.305606556984
6176x,0.484919846039
6176y,-0.801637433943
6177x,0.272548288077
6177y,-0.917223222992
6178x,-0.834427504344
6178y,-0.416835286275
6179x,0.748459455058
6179y,-0.635515944231
6180x,-0.312689923442
6180y,0.862240899058
6181x,-0.604451091987
6181y,-0.8380908552
6182x,-0.955577427601
6182y,-0.108257319582
6183x,0.141369800121
6183y,-0.947065759884
6184x,-1.0881792875
6184y,0.166766747624
6185x,0.359539919924
6185y,-0.908744135645
6186x,-0.787958754083
6186y,-0.588080209531
6187x,-0.679749710546
6187y,0.617135680862
6188x,0.102136067735
6188y,-0.988721223644
6189x,0.986665628569
6189y,-0.318822636378
6190x,0.371103743054
6190y,0.966856354776
6191x,-0.732713640814
6191y,-0.660932824414
6192x,0.562712360222
6192y,-0.796114854778
6193x,0.477864009667
6193y,0.90001463256
6194x,0.999590363267
6194y,-0.246502046079
6195x,0.690407116208
6195y,-0.631671751205
6196x,-0.345971170649
6196y,-1.03553039126
6197x,0.562972244957
6197y,0.787312686935
6198x,0.99129637727
6198y,-0.227734145785
6199x,0.97676104475
6199y,-0.169704637193
6200x,-1.01720842908
6200y,-0.0327810415113
6201x,-0.0771002938416
6201y,-1.05843664539
6202x,1.01695481686
6202y,-0.159303656238
6203x,0.203180212151
6203y,-0.865637909049
6204x,-0.0764288433879
6204y,-1.03589294384
6205x,0.957080116954
6205y,-0.243988775067
6206x,0.104933749369
6206y,-0.990497830974
6207x,-0.645352750817
6207y,-0.787125348949
6208x,-0.811797993779
6208y,0.589183953132
6209x,-1.01734486294
6209y,0.225843345652
6210x,0.683505102387
6210y,0.696680547511
6211x,0.993905049788
6211y,0.150843222586
6212x,-0.361010851578
6212y,-0.973821828244
6213x,-1.04834689076
6213y,-0.0865081401385
6214x,0.986974134033
6214y,0.0303438180431
6215x,0.766274334668
6215y,0.588908407156
6216x,-0.37638622134
6216y,-0.993030808426
6217x,0.645251845718
6217y,0.742224300707
6218x,0.990240566472
6218y,-0.208012807213
6219x,1.00014521701
6219y,-0.0946356784951
6220x,-0.975742924159
6220y,-0.128586022256
6221x,-0.167239319895
6221y,0.963748136967
6222x,-0.824803158909
6222y,-0.414407158535
6223x,-0.814150106779
6223y,-0.467241103509
6224x,-0.828298983317
6224y,-0.412007048873
6225x,0.891063641321
6225y,0.428351988632
6226x,-0.701134515905
6226y,0.58534027742
6227x,-0.855421388217
6227y,-0.269292593265
6228x,0.482181699091
6228y,-0.779804220986
6229x,-0.273902004749
6229y,0.936553126097
6230x,-0.445007230405
6230y,-0.955190350976
6231x,-0.5707138276
6231y,-0.883724567128
6232x,-1.079130899
6232y,0.0860204753146
6233x,-0.133887444314
6233y,-1.00881412312
6234x,-0.47695983459
6234y,-0.931426965746
6235x,-0.0888892941578
6235y,-1.02286092501
6236x,0.201510590664
6236y,-0.919646087093
6237x,-0.151846640394
6237y,-1.08401666184
6238x,-1.06065019774
6238y,0.0789059167413
6239x,-0.488544459846
6239y,-0.939298753798
6240x,-0.229771744206
6240y,-1.08641041169
6241x,0.506010771307
6241y,-0.792222889093
6242x,-0.942123053038
6242y,0.376082097562
6243x,-0.279220226758
6243y,-1.01683509413
6244x,-0.7282951485
6244y,-0.559978796857
6245x,0.997324904238
6245y,0.109883436679
6246x,-0.168643165091
6246y,-1.0528544701
6247x,-0.786409832705
6247y,-0.623253121822
6248x,0.667586056697
6248y,-0.676564568988
6249x,-0.633743767071
6249y,0.733437464754
6250x,-1.03545999083
6250y,0.161420205839
6251x,-1.05040373544
6251y,0.182373576513
6252x,-1.07410459806
6252y,0.105712614347
6253x,-0.308020008663
6253y,0.827074448638
6254x,1.02650626255
6254y,-0.225129418397
6255x,-0.68954312014
6255y,-0.747494292001
6256x,0.878233470466
6256y,-0.494014878906
6257x,0.934570830374
6257y,0.307113576873
6258x,-0.884072569266
6258y,-0.22754383492
6259x,0.0696855477067
6259y,1.05292593657
6260x,-1.00480615933
6260y,0.103502792141
6261x,0.0597853852024
6261y,-1.02373935969
6262x,-0.622683610745
6262y,-0.739607480078
6263x,-0.435914477858
6263y,-0.940217754117
6264x,-0.752513927326
6264y,-0.524292143042
6265x,0.279788889263
6265y,-0.864183591558
6266x,-0.0181490140333
6266y,-1.02757183993
6267x,0.191005146338
6267y,-0.937990921703
6268x,0.922089121553
6268y,-0.427090037085
6269x,0.645947970585
6269y,-0.724312384532
6270x,0.84184399265
6270y,-0.495492616798
6271x,0.0639691528215
6271y,1.05483686784
6272x,-0.71086663323
6272y,-0.738003109974
6273x,-0.153253827323
6273y,-0.869487187313
6274x,-0.77136633447
6274y,-0.600302070568
6275x,-0.494853178416
6275y,0.761312799164
6276x,-0.837236709006
6276y,-0.459315638034
6277x,-0.564825089322
6277y,-0.864066415776
6278x,0.36243360551
6278y,-0.836765215062
6279x,0.405511638206
6279y,-0.819514050866
6280x,-0.719718434262
6280y,-0.604407240831
6281x,0.589908840812
6281y,-0.754676480732
6282x,0.324110269017
6282y,-0.867254597475
6283x,-0.188508543448
6283y,-1.06698979951
6284x,1.00367471039
6284y,0.113827012571
6285x,-0.837629094252
6285y,-0.451579164095
6286x,-0.943986250436
6286y,0.484916859568
6287x,-0.0766080422385
6287y,-1.06682110498
6288x,0.816415434296
6288y,-0.581967122564
6289x,0.361097219746
6289y,-0.869392167773
6290x,-0.957759026892
6290y,0.408912478913
6291x,0.972673126299
6291y,-0.370874492678
6292x,-0.824466959043
6292y,0.56579584113
6293x,-0.750344110587
6293y,-0.753727237973
6294x,-0.93380935498
6294y,0.477624412153
6295x,0.123861700985
6295y,1.02945951347
6296x,-0.751941197694
6296y,-0.667176826303
6297x,-0.323345514088
6297y,-0.989767818655
6298x,0.992997994758
6298y,0.201932164396
6299x,1.03234145287
6299y,-0.178656970557
6300x,-1.03282731085
6300y,0.0231233878182
6301x,-0.300212244857
6301y,-0.998326153927
6302x,0.830722899909
6302y,0.493241557227
6303x,0.942304810839
6303y,0.300592837476
6304x,-0.848243045293
6304y,-0.373283576698
6305x,-1.04783856671
6305y,0.114375240396
6306x,0.981911066449
6306y,0.11340607741
6307x,0.00137966681901
6307y,-1.06213408539
6308x,-0.933557780368
6308y,-0.1366784169
6309x,-1.06137681701
6309y,-0.11999507847
6310x,0.789106199584
6310y,0.549818729554
6311x,0.932064572942
6311y,-0.374901900105
6312x,-1.07261459005
6312y,-0.0499916138596
6313x,0.743348027055
6313y,-0.692498149449
6314x,1.00748277579
6314y,0.0887761810411
6315x,-0.281481811349
6315y,-1.00111082811
6316x,0.00821942304022
6316y,-0.972773003403
6317x,0.112510019632
6317y,-0.957043777866
6318x,-0.106117476731
6318y,-1.07991077329
6319x,0.532448550696
6319y,0.867192221827
6320x,-0.816382825338
6320y,-0.436352437355
6321x,0.521375946061
6321y,-0.826997526549
6322x,-0.997280920287
6322y,0.150833310054
6323x,-1.03010194196
6323y,-0.0246803858742
6324x,0.0445637944934
6324y,-1.01948563675
6325x,0.587067520477
6325y,-0.727810451495
6326x,0.236067270401
6326y,1.02771299313
6327x,0.450219498863
6327y,-0.860827331882
6328x,0.61913762169
6328y,-0.750650455348
6329x,0.923594609535
6329y,-0.461927994475
6330x,-0.517003388291
6330y,-0.932770402635
6331x,0.966115725888
6331y,0.245811526325
6332x,0.981767835021
6332y,-0.0763134034011
6333x,-0.791763201273
6333y,-0.452342401373
6334x,0.968578310968
6334y,-0.29787864113
6335x,-0.188090701412
6335y,-1.08801444572
6336x,0.662210458323
6336y,0.687145351225
6337x,0.886156001986
6337y,-0.530900723133
6338x,-0.820864875148
6338y,-0.417622961191
6339x,-0.500121513031
6339y,0.821170749856
6340x,0.746243287717
6340y,-0.635456794421
6341x,0.908174778196
6341y,-0.481118403236
6342x,-0.606885999929
6342y,-0.809593255552
6343x,-0.827215627656
6343y,-0.338084035152
6344x,-0.120669818161
6344y,1.02508777568
6345x,0.911392782661
6345y,-0.436927178079
6346x,0.241813015666
6346y,-0.89250138124
6347x,0.0667844962746
6347y,-1.02739626082
6348x,-0.365644906996
6348y,-1.02428723114
6349x,-0.2984141468
6349y,-1.01788351123
6350x,0.963748114413
6350y,0.0327274916267
6351x,-0.557497905299
6351y,0.788829018822
6352x,-0.860443598197
6352y,-0.276754313343
6353x,0.815814528301
6353y,-0.61563328782
6354x,-0.456731874388
6354y,-0.949340680438
6355x,-0.974052490277
6355y,-0.0806162961765
6356x,-0.159686814967
6356y,0.998935075987
6357x,0.379189239539
6357y,-0.849385859907
6358x,0.809508891923
6358y,-0.570710452062
6359x,-0.888979214205
6359y,-0.147497023555
6360x,0.0802476995294
6360y,-0.995593730464
6361x,-0.256563832256
6361y,0.999046596723
6362x,-1.016827135
6362y,-0.0279750275064
6363x,-0.831701640554
6363y,-0.430432137937
6364x,-0.252055951882
6364y,0.929846442451
6365x,0.882547783113
6365y,-0.479110360411
6366x,-0.494653015439
6366y,-0.970590276539
6367x,0.831292687532
6367y,0.488291867417
6368x,0.260867067778
6368y,1.029738935
6369x,-0.787127369793
6369y,-0.4265489611
6370x,-1.02906970446
6370y,0.124236136768
6371x,0.240931183038
6371y,1.03092973729
6372x,0.758349111842
6372y,0.610585233449
6373x,-0.663562390758
6373y,-0.812223076394
6374x,-0.829387812316
6374y,-0.389219201434
6375x,-0.770300147539
6375y,-0.620313929203
6376x,-0.984127909654
6376y,-0.0759153906744
6377x,0.992532031806
6377y,-0.209425898862
6378x,0.923626351043
6378y,-0.300474579054
6379x,-1.05718947593
6379y,0.134221792833
6380x,0.716162362579
6380y,-0.703677072065
6381x,-0.566540859883
6381y,0.797546956791
6382x,0.0627183383185
6382y,1.03614999493
6383x,-0.359455904228
6383y,0.826539439397
6384x,-0.710028446647
6384y,-0.659491845912
6385x,0.667046771694
6385y,-0.631186107645
6386x,1.05128731126
6386y,-0.0667709196776
6387x,-0.0220506330551
6387y,-1.05657952713
6388x,0.0315740967385
6388y,-1.01591744932
6389x,-1.03968690256
6389y,0.0364952341847
6390x,-0.523079083188
6390y,-0.883430159558
6391x,0.984090997336
6391y,-0.181965829835
6392x,0.660934903446
6392y,-0.734867554896
6393x,0.0832453804359
6393y,-1.0115769401
6394x,-0.641073648264
6394y,-0.758288064895
6395x,-0.966441990431
6395y,0.424152047466
6396x,0.611922626051
6396y,-0.765881869848
6397x,1.01364348037
6397y,-0.199687114846
6398x,-0.0902727046797
6398y,1.01981343758
6399x,-0.357564438173
6399y,-1.02994408053
6400x,-1.01133172673
6400y,-0.0496771702504
6401x,0.0021760907825
6401y,-1.02689384291
6402x,0.634837451247
6402y,0.692348803198
6403x,-1.01397537824
6403y,0.295947129884
6404x,-1.01161590248
6404y,0.242035219366
6405x,0.890626566641
6405y,0.380183060884
6406x,0.326327806316
6406y,0.98771887819
6407x,0.526207250629
6407y,0.869857386607
6408x,-0.830609755714
6408y,-0.348658228345
6409x,0.850818558006
6409y,-0.48294076073
6410x,-1.09593989624
6410y,0.0907688801676
6411x,-0.209867217081
6411y,0.948459165156
6412x,0.98360365262
6412y,-0.326302551127
6413x,0.964251244554
6413y,0.121272313113
6414x,-0.181708641908
6414y,-1.07149180062
6415x,-0.956876670997
6415y,0.299059808314
6416x,1.00829197359
6416y,0.0124113533238
6417x,-0.620867429892
6417y,-0.733031342345
6418x,-0.830679736976
6418y,-0.398624426644
6419x,-0.211703371246
6419y,-1.08418885022
6420x,-0.0761899401931
6420y,-1.07081588288
6421x,0.899629712809
6421y,-0.498815526414
6422x,0.761888278831
6422y,-0.671029012268
6423x,-0.968523566068
6423y,0.308299361443
6424x,-1.02516725533
6424y,0.0161103718359
6425x,0.997810068418
6425y,-0.224831667992
6426x,0.0131701941729
6426y,-1.03581803298
6427x,-0.977187491088
6427y,0.306869795464
6428x,0.594721697239
6428y,0.800743850338
6429x,0.915287915878
6429y,-0.36661815343
6430x,-0.68189111235
6430y,0.725366887053
6431x,-0.721127965927
6431y,-0.684608002147
6432x,-1.02700489256
6432y,0.121683022359
6433x,0.572428277154
6433y,-0.744009690888
6434x,0.985877966494
6434y,-0.243070337256
6435x,-0.775074234172
6435y,-0.492271082229
6436x,-1.03894288904
6436y,-0.0346253979058
6437x,-1.00099774167
6437y,-0.0707249557281
6438x,0.414131535857
6438y,-0.804034359046
6439x,1.00781244274
6439y,-0.210230091167
6440x,-0.962786004521
6440y,0.356553632125
6441x,-0.888727858237
6441y,0.423590126651
6442x,-0.717380363327
6442y,0.643803525175
6443x,-0.241336191217
6443y,-0.946397069688
6444x,-0.20498858077
6444y,0.925626196282
6445x,0.773281753623
6445y,0.587058668979
6446x,0.659997514931
6446y,0.700401282026
6447x,0.129170199897
6447y,-0.953310716889
6448x,0.986262198029
6448y,-0.148573272104
6449x,-0.461583653517
6449y,-0.947733295145
6450x,0.241305718943
6450y,1.00022327386
6451x,-0.489352638713
6451y,-0.887465148725
6452x,0.149809138047
6452y,-0.948369077964
6453x,0.984304767091
6453y,-0.122234277044
6454x,-0.982655782233
6454y,-0.119395887648
6455x,-0.799849133064
6455y,-0.462163098809
6456x,-0.218075814738
6456y,-1.08000651456
6457x,0.59482451389
6457y,-0.748539714135
6458x,0.889324499652
6458y,0.36595382618
6459x,0.672578551938
6459y,-0.668376360867
6460x,-1.00060984386
6460y,-0.106153405825
6461x,0.688541435955
6461y,-0.723070123882
6462x,0.662878287597
6462y,0.746624188293
6463x,1.00729289791
6463y,0.110025636241
6464x,-0.843270160071
6464y,0.546927112146
6465x,1.01049857221
6465y,-0.157395639735
6466x,0.0139381968514
6466y,1.04993635614
6467x,0.898619238075
6467y,-0.493723889331
6468x,0.365947798841
6468y,-0.854137248694
6469x,0.222978560535
6469y,-0.939613286227
6470x,0.363488326683
6470y,1.00027807724
6471x,-0.0866833593571
6471y,-1.09489838905
6472x,-0.365740349438
6472y,0.912473547817
6473x,-0.608331044401
6473y,-0.833413892944
6474x,-0.0829607412619
6474y,-1.03972277223
6475x,-0.856105227602
6475y,-0.328086769086
6476x,-0.184723491515
6476y,-1.05926005927
6477x,-0.237367215457
6477y,0.894729091968
6478x,0.845063541784
6478y,0.463713704708
6479x,-0.0527916129237
6479y,-1.05771913548
6480x,0.185914958915
6480y,1.03227403413
6481x,0.681787199958
6481y,-0.686277953498
6482x,-0.653057774051
6482y,-0.731794552201
6483x,0.940373097935
6483y,-0.431504216776
6484x,-0.535239711227
6484y,-0.858818345277
6485x,-0.619348239372
6485y,-0.85244172118
6486x,-0.0646607393842
6486y,1.00825076925
6487x,0.93056936892
6487y,-0.409730344129
6488x,-0.33879024885
6488y,-1.01953008649
6489x,-0.736570614348
6489y,-0.614118564838
6490x,-0.299982108214
6490y,-1.07938321045
6491x,0.242162280012
6491y,1.01618602631
6492x,0.0221908113011
6492y,0.995584720052
6493x,-0.00586189857271
6493y,1.02735083052
6494x,0.743000498189
6494y,-0.650888578325
6495x,-0.415284142161
6495y,-1.03455255081
6496x,-0.112711104052
6496y,-1.09285512729
6497x,-1.07244827753
6497y,0.304175424474
6498x,0.797148019158
6498y,-0.575107957086
6499x,-0.720253033391
6499y,-0.571618247982
6500x,0.656108508379
6500y,-0.685324748239
6501x,-0.855669719497
6501y,0.505073350748
6502x,-0.0185527117926
6502y,-1.06514132166
6503x,0.820316419679
6503y,-0.514215142243
6504x,-0.0693083352382
6504y,-1.04564986906
6505x,-0.594809787417
6505y,0.751826285736
6506x,0.373270835301
6506y,-0.853486703517
6507x,-0.963170657138
6507y,-0.0964218721887
6508x,0.425816794054
6508y,0.938041367726
6509x,-0.747723737686
6509y,-0.61715140026
6510x,-0.697384113563
6510y,0.679260456113
6511x,0.986554589085
6511y,-0.0287061833849
6512x,-0.858712469638
6512y,-0.271333489431
6513x,-0.0569500892348
6513y,1.01510643652
6514x,0.151265047172
6514y,-0.931643576559
6515x,-0.393759872381
6515y,0.857246794478
6516x,-0.067205112096
6516y,0.995076967739
6517x,-0.607139731344
6517y,0.737762645688
6518x,0.596886591119
6518y,-0.712729454756
6519x,0.901443036275
6519y,-0.480395145469
6520x,-0.997544130303
6520y,-0.0829141327803
6521x,0.194585050208
6521y,-0.877723550302
6522x,0.245082394964
6522y,-0.893154712388
6523x,1.00259226179
6523y,0.0654343751283
6524x,-0.195150222744
6524y,0.994537867762
6525x,-0.688140556553
6525y,-0.742890093298
6526x,-0.859161339955
6526y,-0.383288583813
6527x,-0.724422688922
6527y,-0.642109898264
6528x,-0.299464872439
6528y,-1.00913117283
6529x,0.894719036404
6529y,-0.431979887381
6530x,0.963440186795
6530y,0.0333493874112
6531x,-0.750211297702
6531y,-0.651266889166
6532x,0.72455516483
6532y,-0.642558165806
6533x,0.839828149522
6533y,-0.559693987892
6534x,0.983590790781
6534y,-0.241180879663
6535x,-0.35126866797
6535y,0.831189533934
6536x,0.372054013033
6536y,-0.857873632117
6537x,-0.383471905991
6537y,-1.0336299786
6538x,-0.998311955013
6538y,0.330789858914
6539x,0.512702249396
6539y,-0.832375836088
6540x,-0.0998394501684
6540y,-1.05836990711
6541x,0.52581452271
6541y,-0.811243955885
6542x,0.909158578476
6542y,-0.420003239637
6543x,0.700375389489
6543y,0.714249472098
6544x,-0.282739947954
6544y,-1.01423325232
6545x,0.765634426051
6545y,0.598738352664
6546x,-0.795885323094
6546y,-0.439662232732
6547x,0.469456918966
6547y,-0.799843699543
6548x,0.960577676236
6548y,0.150817663314
6549x,0.154618612695
6549y,-0.934595681368
6550x,-0.546075337158
6550y,-0.878008412329
6551x,0.54065415343
6551y,0.82875428321
6552x,0.885021773558
6552y,-0.477242838784
6553x,0.811396004787
6553y,0.501009045825
6554x,-1.05267526408
6554y,0.271770225731
6555x,0.759371186319
6555y,-0.607202412733
6556x,-0.386641310243
6556y,0.83369141403
6557x,-1.02662137905
6557y,0.128378790584
6558x,-0.257984461914
6558y,-1.05762051632
6559x,-1.01163480076
6559y,0.129080440786
6560x,-0.877633499111
6560y,-0.379473671381
6561x,0.511737637755
6561y,0.893068929052
6562x,0.716043305087
6562y,-0.613504183617
6563x,0.451636495653
6563y,-0.760054015662
6564x,0.317366036126
6564y,-0.818415890588
6565x,0.0473903904686
6565y,1.04749331715
6566x,-0.540922927922
6566y,-0.825306324972
6567x,-1.08051883881
6567y,0.193425342174
6568x,0.647941179481
6568y,0.686213325124
6569x,-0.810226339242
6569y,0.601115709073
6570x,-0.96814115722
6570y,0.377343878495
6571x,0.0924894578937
6571y,-0.966553596891
6572x,0.95660797277
6572y,-0.416459713957
6573x,-0.80708935284
6573y,-0.467906979715
6574x,-0.622693734425
6574y,-0.810358948402
6575x,0.438683120167
6575y,-0.792528478572
6576x,0.963485449666
6576y,-0.406522118363
6577x,-0.579343578869
6577y,0.747317237914
6578x,0.992825691763
6578y,-0.354654276368
6579x,0.183926964898
6579y,-0.937689758979
6580x,-0.844544859359
6580y,-0.443449995677
6581x,0.0546599329259
6581y,-0.996963876401
6582x,-1.06533260145
6582y,0.117295560084
6583x,0.203598029643
6583y,-0.895667071635
6584x,0.933286073373
6584y,0.317947678579
6585x,0.97857303326
6585y,-0.353012058298
6586x,-0.774948540296
6586y,-0.389417438822
6587x,-0.443493021586
6587y,-0.932363337661
6588x,-0.812074343736
6588y,0.518238767775
6589x,-0.610782426164
6589y,-0.828173037544
6590x,0.254009426511
6590y,-0.920259846764
6591x,-0.282113557049
6591y,-1.04027106775
6592x,-0.678471568019
6592y,-0.809860613803
6593x,-0.805509927319
6593y,-0.518630178104
6594x,1.04053282611
6594y,-0.231814718873
6595x,0.97372300146
6595y,-0.369511497846
6596x,-0.667861986536
6596y,-0.70197997933
6597x,0.224493052432
6597y,-0.852764735107
6598x,0.290587331556
6598y,0.996255118531
6599x,0.43632117847
6599y,0.935176508697
