"Id","Value"
6249y,0.695118699934
6250x,-1.05149426366
6250y,0.153780167692
6251x,-1.04452300171
6251y,0.188240957377
6252x,-1.07653542695
6252y,0.104657920196
6253x,-0.290292375508
6253y,0.86584363877
6254x,1.02850794182
6254y,-0.255202135883
6255x,-0.678391869356
6255y,-0.761328374761
6256x,0.843567632954
6256y,-0.509381295355
6257x,0.908051959191
6257y,0.26576941397
6258x,-0.888715972159
6258y,-0.226756222027
6259x,0.0774328818794
6259y,1.04107148647
6260x,-1.01288130742
6260y,0.0559610506698
6261x,0.0576707870408
6261y,-1.01168858723
6262x,-0.639454617933
6262y,-0.762930409697
6263x,-0.448173808772
6263y,-0.930808667269
6264x,-0.758423287676
6264y,-0.549700648908
6265x,0.279627598928
6265y,-0.890352090965
6266x,-0.0435398154151
6266y,-1.05074287674
6267x,0.194863347927
6267y,-0.95322160378
6268x,0.906670045127
6268y,-0.46765539092
6269x,0.624261660045
6269y,-0.728500863568
6270x,0.98361406252
6270y,-0.380599891489
6271x,0.0663249047896
6271y,1.06388606182
6272x,-0.714303958279
6272y,-0.739011152901
6273x,-0.23250229387
6273y,-0.911978703044
6274x,-0.778341326586
6274y,-0.582875414691
6275x,-0.499871316524
6275y,0.754513728851
6276x,-0.836709813001
6276y,-0.452873228675
6277x,-0.565556746893
6277y,-0.854435851888
6278x,0.355120178384
6278y,-0.839536328402
6279x,0.382860285662
6279y,-0.835783522369
6280x,-0.715140716373
6280y,-0.60437346583
6281x,0.55255451946
6281y,-0.765468311968
6282x,0.36527160363
6282y,-0.810022067392
6283x,-0.186861459366
6283y,-1.04754809738
6284x,1.00345395541
6284y,0.12626609917
6285x,-0.829549251312
6285y,-0.457127089642
6286x,-0.948314224328
6286y,0.479146915967
6287x,-0.0681451269453
6287y,-1.03233387181
6288x,0.764631553119
6288y,-0.586721852285
6289x,0.3588366631
6289y,-0.867751777543
6290x,-0.969955063054
6290y,0.410034155235
6291x,0.949731180277
6291y,-0.394217295158
6292x,-0.814352141731
6292y,0.588946265492
6293x,-0.734769656325
6293y,-0.744734036187
6294x,-0.931243900001
6294y,0.485102055953
6295x,0.138660693627
6295y,1.04419374822
6296x,-0.74396289312
6296y,-0.65776275744
6297x,-0.35922266693
6297y,-1.01044820733
6298x,0.969788718171
6298y,0.194369680789
6299x,1.01555418456
6299y,-0.211654534262
6300x,-1.02989948258
6300y,0.0222296799684
6301x,-0.298583659903
6301y,-0.960780027678
6302x,0.811804679269
6302y,0.468666859142
6303x,0.974520803597
6303y,0.338260230999
6304x,-0.840290547015
6304y,-0.369700936891
6305x,-1.03637930727
6305y,0.0969835987866
6306x,0.973695387751
6306y,0.103321135512
6307x,0.0374287705209
6307y,-1.05862186551
6308x,-0.948333486468
6308y,-0.144366641886
6309x,-1.0447996814
6309y,-0.107487241541
6310x,0.776916146509
6310y,0.529386656003
6311x,0.990446764866
6311y,-0.346729381764
6312x,-1.04143391837
6312y,-0.0306753730924
6313x,0.776515586372
6313y,-0.662701303276
6314x,1.01485310115
6314y,0.0949724868478
6315x,-0.308757157912
6315y,-1.0085314848
6316x,-0.0132811810087
6316y,-1.01315269599
6317x,0.194589793858
6317y,-0.931483680261
6318x,-0.10007743375
6318y,-1.08506325934
6319x,0.548606264251
6319y,0.884365949747
6320x,-0.81858145454
6320y,-0.403271198104
6321x,0.530833932385
6321y,-0.800890541979
6322x,-0.998366780433
6322y,0.125200517893
6323x,-1.03426991341
6323y,-0.0511590357206
6324x,0.0300648147686
6324y,-1.01149585391
6325x,0.590573990499
6325y,-0.723693830279
6326x,0.239320412776
6326y,1.0338399236
6327x,0.407352180265
6327y,-0.862099449447
6328x,0.626169106571
6328y,-0.722621584646
6329x,0.930183983323
6329y,-0.443939282614
6330x,-0.519396310887
6330y,-0.911339396563
6331x,0.935911216
6331y,0.198384854701
6332x,1.0393129137
6332y,-0.0255124255726
6333x,-0.789666013224
6333y,-0.466841887607
6334x,1.02728509534
6334y,-0.23524729883
6335x,-0.16992643436
6335y,-1.0819946067
6336x,0.656345573754
6336y,0.701412788191
6337x,0.820842194249
6337y,-0.562365006044
6338x,-0.826243178688
6338y,-0.440195099968
6339x,-0.494840511641
6339y,0.821692056942
6340x,0.720929261036
6340y,-0.647937357068
6341x,0.932697917132
6341y,-0.447842146231
6342x,-0.60539438432
6342y,-0.777199051668
6343x,-0.836849623692
6343y,-0.292983442795
6344x,-0.123480036701
6344y,1.0058375972
6345x,0.915770309945
6345y,-0.427580101074
6346x,0.220248638572
6346y,-0.90536180364
6347x,0.0117743546449
6347y,-1.03535979593
6348x,-0.34796490524
6348y,-1.00116824774
6349x,-0.292458318801
6349y,-0.985560635586
6350x,0.968831020392
6350y,0.0571119929561
6351x,-0.548281165983
6351y,0.793256749935
6352x,-0.867283565878
6352y,-0.270372880452
6353x,0.770887716063
6353y,-0.669136246603
6354x,-0.45782340799
6354y,-0.93694265213
6355x,-0.97334195009
6355y,-0.0766235448451
6356x,-0.169760506748
6356y,0.995846186765
6357x,0.39130423004
6357y,-0.856687045796
6358x,0.729929267869
6358y,-0.634853890339
6359x,-0.89783654163
6359y,-0.188769184665
6360x,0.0847486123508
6360y,-1.01587985179
6361x,-0.260608572699
6361y,0.969869380745
6362x,-1.01682129115
6362y,-0.0248186852629
6363x,-0.842127190718
6363y,-0.38162830034
6364x,-0.266820068235
6364y,0.923730393958
6365x,0.84550130507
6365y,-0.511441580933
6366x,-0.462939652085
6366y,-0.947948878388
6367x,0.831972686272
6367y,0.467681971596
6368x,0.276379366507
6368y,1.02835525928
6369x,-0.791602981899
6369y,-0.445921491701
6370x,-1.0251807537
6370y,0.143591537475
6371x,0.251711786892
6371y,1.03108786162
6372x,0.740304560917
6372y,0.598023280725
6373x,-0.660848218254
6373y,-0.8059184788
6374x,-0.829306648069
6374y,-0.37372242949
6375x,-0.78163633218
6375y,-0.576342721244
6376x,-0.984251427297
6376y,-0.0822905795984
6377x,0.961236719152
6377y,-0.241378551043
6378x,1.0399886971
6378y,-0.22881248887
6379x,-1.04394046588
6379y,0.152620497393
6380x,0.667183281961
6380y,-0.749995101263
6381x,-0.566170634776
6381y,0.795315198577
6382x,0.0853592778153
6382y,1.03352055631
6383x,-0.34908721654
6383y,0.855475523624
6384x,-0.711117902777
6384y,-0.705165221131
6385x,0.579636674804
6385y,-0.712237078573
6386x,1.03905711403
6386y,-0.0863290370212
6387x,-0.00934590999986
6387y,-1.01696428172
6388x,0.0348999902773
6388y,-1.00632705823
6389x,-1.02385557499
6389y,0.0264202605929
6390x,-0.513718547371
6390y,-0.884135505666
6391x,1.02111943579
6391y,-0.154655484076
6392x,0.686493012112
6392y,-0.689069474603
6393x,0.119028749042
6393y,-0.978400321093
6394x,-0.632977085771
6394y,-0.773026826352
6395x,-0.970069643294
6395y,0.417161779386
6396x,0.618236767707
6396y,-0.768498119495
6397x,1.04396932194
6397y,-0.198230528415
6398x,-0.0999449888692
6398y,0.995084617135
6399x,-0.346222098317
6399y,-1.0022417369
6400x,-1.01364316706
6400y,-0.0672919514653
6401x,-0.00676767994491
6401y,-1.0248948684
6402x,0.65018936211
6402y,0.667415027936
6403x,-1.01268036154
6403y,0.302931233365
6404x,-1.01485745074
6404y,0.238973411495
6405x,0.866900950739
6405y,0.340499906803
6406x,0.339339840399
6406y,1.01390268693
6407x,0.557319594861
6407y,0.870924611223
6408x,-0.829598689715
6408y,-0.376293164761
6409x,0.830060498046
6409y,-0.480281663262
6410x,-1.08648135874
6410y,0.101512604796
6411x,-0.220083884564
6411y,0.941534575708
6412x,0.965360497534
6412y,-0.337904158445
6413x,0.96100683849
6413y,0.0970820943802
6414x,-0.168069317531
6414y,-1.05325885447
6415x,-0.948385444623
6415y,0.307889091087
6416x,1.01415854251
6416y,0.0119685600338
6417x,-0.613559635572
6417y,-0.780190608345
6418x,-0.832366717298
6418y,-0.409967109431
6419x,-0.195088225685
6419y,-1.05530080613
6420x,-0.069944519283
6420y,-1.07408919899
6421x,0.886014982222
6421y,-0.493706558503
6422x,0.708428973172
6422y,-0.699308522466
6423x,-0.984161703075
6423y,0.272322129699
6424x,-1.0232134122
6424y,-0.0279408236171
6425x,0.991458714381
6425y,-0.240157955232
6426x,0.0249071439995
6426y,-1.01656049105
6427x,-0.975995274223
6427y,0.309112510994
6428x,0.598379301836
6428y,0.806705511341
6429x,0.929634291934
6429y,-0.363351812456
6430x,-0.67563431392
6430y,0.734511856072
6431x,-0.706284681504
6431y,-0.677136658012
6432x,-1.02939348204
6432y,0.0951967674252
6433x,0.558141134561
6433y,-0.745066880241
6434x,1.01688064687
6434y,-0.221996697889
6435x,-0.748774721074
6435y,-0.487613871563
6436x,-1.03094794265
6436y,-0.0346106972309
6437x,-1.00580256293
6437y,-0.0672918721567
6438x,0.412823947046
6438y,-0.83106372396
6439x,1.05877541982
6439y,-0.166653218711
6440x,-0.964084711459
6440y,0.351257848536
6441x,-0.888692925711
6441y,0.434556736968
6442x,-0.734140348178
6442y,0.659942620237
6443x,-0.286761526773
6443y,-0.98383882565
6444x,-0.216538795138
6444y,0.909398681282
6445x,0.762165320751
6445y,0.562899759057
6446x,0.634934159873
6446y,0.689885627141
6447x,0.147196848493
6447y,-0.951404387564
6448x,1.03050295897
6448y,-0.116258448239
6449x,-0.470143178513
6449y,-0.906214102479
6450x,0.266787915088
6450y,1.03171274713
6451x,-0.492536600013
6451y,-0.902627172507
6452x,0.17537131221
6452y,-0.947512802797
6453x,1.0335468
6453y,-0.0542640685611
6454x,-0.978914619785
6454y,-0.109651070046
6455x,-0.810270227582
6455y,-0.462112457605
6456x,-0.17932854373
6456y,-1.05898837096
6457x,0.540295464659
6457y,-0.784716504862
6458x,0.880997280229
6458y,0.351638481118
6459x,0.651746851014
6459y,-0.728386699392
6460x,-0.995017510754
6460y,-0.112222931562
6461x,0.709762056806
6461y,-0.690742596167
6462x,0.669196497593
6462y,0.70987712133
6463x,1.00289474445
6463y,0.108604783075
6464x,-0.869370513291
6464y,0.523267898438
6465x,1.08051566398
6465y,-0.100001956439
6466x,0.0226183267781
6466y,1.02707976913
6467x,0.869598211913
6467y,-0.505304537808
6468x,0.362493421834
6468y,-0.858180520531
6469x,0.235498651158
6469y,-0.958212070452
6470x,0.37949402908
6470y,1.02401521707
6471x,-0.0867901372984
6471y,-1.11628867424
6472x,-0.392209894375
6472y,0.87817361644
6473x,-0.615563640615
6473y,-0.818498898222
6474x,-0.0887156264398
6474y,-1.03265112273
6475x,-0.855280149274
6475y,-0.306511483119
6476x,-0.176569410093
6476y,-1.04866034891
6477x,-0.238667747845
6477y,0.897124692754
6478x,0.852420900218
6478y,0.45702302931
6479x,-0.0346960487994
6479y,-1.05077023422
6480x,0.222082107242
6480y,1.04496071067
6481x,0.621046351728
6481y,-0.717224438312
6482x,-0.661351306702
6482y,-0.723723907035
6483x,0.889374874598
6483y,-0.470918880233
6484x,-0.518724050496
6484y,-0.884539712832
6485x,-0.60986390029
6485y,-0.826539431356
6486x,-0.0692591896872
6486y,1.00447974006
6487x,0.938506573601
6487y,-0.405479903168
6488x,-0.341771181308
6488y,-1.02320052409
6489x,-0.743086952154
6489y,-0.624621907033
6490x,-0.303297016896
6490y,-1.04261862982
6491x,0.233310311263
6491y,1.02916313204
6492x,0.0185616193076
6492y,0.999827608532
6493x,-0.00182185176174
6493y,1.03732638868
6494x,0.676659235775
6494y,-0.70805453908
6495x,-0.403751082722
6495y,-0.991258462583
6496x,-0.0983907778957
6496y,-1.07711095519
6497x,-1.05625673421
6497y,0.294507899723
6498x,0.748093071614
6498y,-0.594558522725
6499x,-0.711682477434
6499y,-0.623354409702
6500x,0.632689007026
6500y,-0.694539974414
6501x,-0.832722953421
6501y,0.523694359404
6502x,-0.00546408927255
6502y,-1.06946368916
6503x,0.829772819429
6503y,-0.526028112968
6504x,-0.0344101333235
6504y,-1.03686961102
6505x,-0.609794564303
6505y,0.744815588185
6506x,0.359970304176
6506y,-0.88594601568
6507x,-0.96643464082
6507y,-0.11571479001
6508x,0.439717135528
6508y,0.941186094017
6509x,-0.752273502685
6509y,-0.644348319885
6510x,-0.674713651249
6510y,0.726047091615
6511x,1.00078889071
6511y,-0.0228849843422
6512x,-0.853250248163
6512y,-0.303553241439
6513x,-0.0525984929343
6513y,1.01598116533
6514x,0.134125315883
6514y,-0.927600757208
6515x,-0.401077205842
6515y,0.848868422726
6516x,-0.0656034199573
6516y,1.0052246929
6517x,-0.600232659326
6517y,0.761178549934
6518x,0.60133645421
6518y,-0.72326167609
6519x,0.867930202339
6519y,-0.515038163596
6520x,-1.00283228807
6520y,-0.0977065115117
6521x,0.179708244176
6521y,-0.888323303362
6522x,0.305586050902
6522y,-0.874903092767
6523x,0.993855190257
6523y,0.0701462451064
6524x,-0.205983446534
6524y,0.955594376956
6525x,-0.682319582503
6525y,-0.758711465714
6526x,-0.856189449373
6526y,-0.391335315991
6527x,-0.728359627437
6527y,-0.650260564842
6528x,-0.326834267008
6528y,-1.01350025158
6529x,0.873957360808
6529y,-0.480205733778
6530x,1.00095367552
6530y,0.084273562227
6531x,-0.752479994582
6531y,-0.630134732036
6532x,0.713295121044
6532y,-0.641571277962
6533x,0.829552056333
6533y,-0.55464223577
6534x,0.976170481919
6534y,-0.237391839557
6535x,-0.352252036009
6535y,0.856228481879
6536x,0.37799237088
6536y,-0.845000162728
6537x,-0.373982790834
6537y,-1.02088111534
6538x,-1.0102325827
6538y,0.335646435249
6539x,0.570800202553
6539y,-0.785861288845
6540x,-0.126984466777
6540y,-1.07342286883
6541x,0.50799005679
6541y,-0.808767069465
6542x,0.933585144457
6542y,-0.402258365549
6543x,0.697555820032
6543y,0.695222902435
6544x,-0.291112521786
6544y,-1.00367858532
6545x,0.781442683833
6545y,0.565448978363
6546x,-0.799788158008
6546y,-0.473129609389
6547x,0.465385085469
6547y,-0.80350076447
6548x,0.951930769253
6548y,0.134872928495
6549x,0.158143081438
6549y,-0.952318040943
6550x,-0.526810408091
6550y,-0.849582064091
6551x,0.54513326587
6551y,0.841806343193
6552x,0.869462286917
6552y,-0.485195020847
6553x,0.811115614144
6553y,0.460932365403
6554x,-1.04074661057
6554y,0.281703226132
6555x,0.742065137651
6555y,-0.604088075717
6556x,-0.404244251927
6556y,0.831642842281
6557x,-1.01336925492
6557y,0.146954179213
6558x,-0.253082866465
6558y,-1.03028977202
6559x,-1.00245758336
6559y,0.115752592643
6560x,-0.872027240522
6560y,-0.413140936062
6561x,0.497279685454
6561y,0.879915489161
6562x,0.70134087959
6562y,-0.640490629396
6563x,0.467303100198
6563y,-0.751897850981
6564x,0.297406438486
6564y,-0.845113828982
6565x,0.0412762144389
6565y,1.0534773996
6566x,-0.556214603927
6566y,-0.862663231501
6567x,-1.07072105447
6567y,0.189676953264
6568x,0.643650930206
6568y,0.639958019708
6569x,-0.812657876039
6569y,0.618550789194
6570x,-0.963223944896
6570y,0.380335193358
6571x,0.0541738133884
6571y,-0.993297869453
6572x,0.949691892081
6572y,-0.414533242962
6573x,-0.802545282982
6573y,-0.407967427877
6574x,-0.628765494049
6574y,-0.817942378287
6575x,0.431373536627
6575y,-0.791840446887
6576x,0.947425810023
6576y,-0.415959057282
6577x,-0.600033805609
6577y,0.718217995037
6578x,1.04461245923
6578y,-0.328490242251
6579x,0.201425226663
6579y,-0.936720881279
6580x,-0.83739407683
6580y,-0.470843729064
6581x,0.0452552275957
6581y,-1.00410632721
6582x,-1.06665537644
6582y,0.104098348073
6583x,0.241185761053
6583y,-0.860185187898
6584x,0.904289523607
6584y,0.287410271275
6585x,0.971048003831
6585y,-0.360495583496
6586x,-0.779919038137
6586y,-0.411462594616
6587x,-0.462141272405
6587y,-0.933853635311
6588x,-0.81394568601
6588y,0.533054810657
6589x,-0.602485996208
6589y,-0.795611256917
6590x,0.258616257614
6590y,-0.891041792029
6591x,-0.313378625742
6591y,-0.973411079429
6592x,-0.678957258384
6592y,-0.825118049842
6593x,-0.800872602571
6593y,-0.522689740539
6594x,1.03090341324
6594y,-0.212652835105
6595x,0.937633111228
6595y,-0.419030931745
6596x,-0.673667514648
6596y,-0.709660400226
6597x,0.224497288571
6597y,-0.866105496791
6598x,0.323910806597
6598y,1.03245164823
6599x,0.438412239602
6599y,0.941848012179
